timestamp,process_id,user_id,type,address,size
22,pure_writer1,3,WRITE,0x30000000000,262144
348,pure_reader0,0,READ,0x0,16384
596,pure_reader0,0,READ,0x4000,4096
656,pure_reader0,0,READ,0x5000,16384
1438,pure_writer1,3,WRITE,0x30000040000,262144
1556,pure_reader1,1,READ,0x10000000000,8192
1761,pure_reader1,1,READ,0x10000002000,8192
2295,pure_writer1,3,WRITE,0x30000080000,262144
2372,pure_reader0,0,READ,0x9000,8192
2406,pure_reader0,0,READ,0xb000,8192
2589,pure_reader0,0,READ,0xd000,4096
2674,pure_reader1,1,READ,0x10000004000,8192
3021,pure_writer0,2,WRITE,0x20000000000,16384
3418,pure_reader0,0,READ,0xe000,8192
3637,pure_reader1,1,READ,0x10000006000,4096
3948,pure_reader0,0,READ,0x10000,16384
4091,pure_reader0,0,READ,0x14000,16384
4257,pure_reader0,0,READ,0x18000,8192
4485,pure_writer1,3,WRITE,0x300000c0000,131072
4601,pure_writer1,3,WRITE,0x300000e0000,131072
4609,pure_reader1,1,READ,0x10000007000,8192
4764,pure_reader1,1,READ,0x10000009000,8192
4856,pure_writer1,3,WRITE,0x30000100000,262144
4904,pure_reader0,0,READ,0x1a000,8192
5149,pure_reader1,1,READ,0x1000000b000,4096
5207,pure_writer0,2,WRITE,0x20000004000,4096
5276,pure_reader0,0,READ,0x1c000,16384
5339,pure_reader1,1,READ,0x1000000c000,8192
5638,pure_writer0,2,WRITE,0x20000005000,16384
5676,pure_writer1,3,WRITE,0x30000140000,65536
5689,pure_reader1,1,READ,0x1000000e000,4096
5771,pure_reader1,1,READ,0x1000000f000,4096
5901,pure_reader0,0,READ,0x20000,16384
6186,pure_writer1,3,WRITE,0x30000150000,262144
6211,pure_reader1,1,READ,0x10000010000,16384
6216,pure_writer1,3,WRITE,0x30000190000,131072
6399,pure_reader0,0,READ,0x24000,8192
6625,pure_reader1,1,READ,0x10000014000,16384
6780,pure_reader0,0,READ,0x26000,4096
7160,pure_reader1,1,READ,0x10000018000,4096
7917,pure_reader0,0,READ,0x27000,4096
7944,pure_writer1,3,WRITE,0x300001b0000,262144
8024,pure_writer0,2,WRITE,0x20000009000,131072
8087,pure_writer1,3,WRITE,0x300001f0000,262144
8309,pure_reader0,0,READ,0x28000,4096
8336,pure_writer0,2,WRITE,0x20000029000,4096
8414,pure_reader1,1,READ,0x10000019000,4096
8721,pure_writer0,2,WRITE,0x2000002a000,16384
8806,pure_reader0,0,READ,0x29000,8192
9327,pure_writer1,3,WRITE,0x30000230000,262144
9336,pure_reader0,0,READ,0x2b000,8192
9526,pure_reader1,1,READ,0x1000001a000,4096
9712,pure_writer0,2,WRITE,0x2000002e000,8192
9822,pure_writer0,2,WRITE,0x20000030000,16384
9925,pure_reader1,1,READ,0x1000001b000,4096
10002,pure_reader0,0,READ,0x2d000,8192
10052,pure_reader0,0,READ,0x2f000,4096
10187,pure_reader0,0,READ,0x30000,8192
10667,pure_reader0,0,READ,0x32000,16384
11016,pure_reader1,1,READ,0x1000001c000,16384
11368,pure_writer1,3,WRITE,0x30000270000,65536
11450,pure_reader0,0,READ,0x36000,8192
11526,pure_reader1,1,READ,0x10000020000,4096
11567,pure_reader1,1,READ,0x10000021000,8192
11693,pure_writer1,3,WRITE,0x30000280000,65536
11749,pure_reader0,0,READ,0x38000,8192
11779,pure_reader0,0,READ,0x3a000,4096
11918,pure_reader0,0,READ,0x3b000,8192
12196,pure_reader1,1,READ,0x10000023000,16384
12346,pure_reader1,1,READ,0x10000027000,4096
12379,pure_reader0,0,READ,0x3d000,16384
12593,pure_reader0,0,READ,0x41000,16384
12803,pure_writer1,3,WRITE,0x30000290000,65536
12811,pure_reader1,1,READ,0x10000028000,16384
12908,pure_reader0,0,READ,0x45000,16384
13043,pure_reader1,1,READ,0x1000002c000,4096
13125,pure_reader1,1,READ,0x1000002d000,4096
13215,pure_writer0,2,WRITE,0x20000034000,8192
13284,pure_writer0,2,WRITE,0x20000036000,8192
13358,pure_reader1,1,READ,0x1000002e000,16384
13392,pure_reader1,1,READ,0x10000032000,8192
13626,pure_reader0,0,READ,0x49000,4096
13856,pure_writer1,3,WRITE,0x300002a0000,131072
13932,pure_writer0,2,WRITE,0x20000038000,16384
14063,pure_reader1,1,READ,0x10000034000,8192
14079,pure_reader1,1,READ,0x10000036000,16384
14188,pure_reader1,1,READ,0x1000003a000,16384
14245,pure_reader1,1,READ,0x1000003e000,16384
14300,pure_reader1,1,READ,0x10000042000,8192
14492,pure_reader1,1,READ,0x10000044000,8192
14778,pure_writer1,3,WRITE,0x300002c0000,65536
14867,pure_writer0,2,WRITE,0x2000003c000,4096
15106,pure_writer0,2,WRITE,0x2000003d000,131072
15117,pure_reader0,0,READ,0x4a000,8192
15174,pure_writer0,2,WRITE,0x2000005d000,8192
15198,pure_reader0,0,READ,0x4c000,8192
15267,pure_reader1,1,READ,0x10000046000,4096
15516,pure_writer1,3,WRITE,0x300002d0000,65536
15764,pure_reader1,1,READ,0x10000047000,4096
15917,pure_writer0,2,WRITE,0x2000005f000,8192
16008,pure_reader1,1,READ,0x10000048000,16384
16098,pure_writer1,3,WRITE,0x300002e0000,131072
16541,pure_reader0,0,READ,0x4e000,16384
16668,pure_reader0,0,READ,0x52000,16384
16920,pure_reader0,0,READ,0x56000,4096
17070,pure_writer0,2,WRITE,0x20000061000,4096
17435,pure_reader0,0,READ,0x57000,16384
17470,pure_reader0,0,READ,0x5b000,16384
17914,pure_reader1,1,READ,0x1000004c000,4096
18193,pure_writer0,2,WRITE,0x20000062000,8192
18238,pure_reader1,1,READ,0x1000004d000,8192
18301,pure_reader1,1,READ,0x1000004f000,4096
18471,pure_reader1,1,READ,0x10000050000,16384
18481,pure_reader0,0,READ,0x5f000,16384
18606,pure_reader0,0,READ,0x63000,8192
18823,pure_reader0,0,READ,0x65000,4096
18887,pure_writer1,3,WRITE,0x30000300000,131072
19102,pure_reader1,1,READ,0x10000054000,4096
19169,pure_reader0,0,READ,0x66000,8192
20011,pure_reader1,1,READ,0x10000055000,8192
20149,pure_reader0,0,READ,0x68000,16384
20369,pure_writer0,2,WRITE,0x20000064000,8192
20387,pure_reader1,1,READ,0x10000057000,4096
20882,pure_writer0,2,WRITE,0x20000066000,16384
20936,pure_reader1,1,READ,0x10000058000,4096
21134,pure_reader1,1,READ,0x10000059000,16384
21366,pure_reader1,1,READ,0x1000005d000,8192
21377,pure_writer0,2,WRITE,0x2000006a000,16384
21579,pure_writer1,3,WRITE,0x30000320000,131072
22103,pure_reader1,1,READ,0x1000005f000,4096
22158,pure_writer0,2,WRITE,0x2000006e000,4096
22182,pure_reader0,0,READ,0x6c000,8192
22380,pure_reader1,1,READ,0x10000060000,4096
22620,pure_reader0,0,READ,0x6e000,4096
22868,pure_reader0,0,READ,0x6f000,16384
23014,pure_reader1,1,READ,0x10000061000,4096
23075,pure_writer0,2,WRITE,0x2000006f000,16384
23113,pure_reader0,0,READ,0x73000,8192
23208,pure_reader1,1,READ,0x10000062000,4096
23317,pure_writer0,2,WRITE,0x20000073000,16384
23345,pure_writer0,2,WRITE,0x20000077000,16384
23467,pure_reader1,1,READ,0x10000063000,16384
23470,pure_writer1,3,WRITE,0x30000340000,262144
23506,pure_reader1,1,READ,0x10000067000,8192
23853,pure_reader0,0,READ,0x75000,4096
24140,pure_writer0,2,WRITE,0x2000007b000,8192
24516,pure_reader0,0,READ,0x76000,16384
24524,pure_writer1,3,WRITE,0x30000380000,131072
24566,pure_reader1,1,READ,0x10000069000,16384
24901,pure_reader0,0,READ,0x7a000,8192
25068,pure_writer1,3,WRITE,0x300003a0000,131072
25388,pure_writer0,2,WRITE,0x2000007d000,65536
25607,pure_reader0,0,READ,0x7c000,16384
25627,pure_writer0,2,WRITE,0x2000008d000,131072
25801,pure_reader0,0,READ,0x80000,4096
25944,pure_reader0,0,READ,0x81000,4096
25964,pure_writer1,3,WRITE,0x300003c0000,131072
25975,pure_reader1,1,READ,0x1000006d000,4096
26030,pure_writer0,2,WRITE,0x200000ad000,16384
26034,pure_reader1,1,READ,0x1000006e000,8192
26243,pure_writer0,2,WRITE,0x200000b1000,8192
26403,pure_reader0,0,READ,0x82000,16384
26474,pure_reader0,0,READ,0x86000,16384
26530,pure_writer1,3,WRITE,0x300003e0000,262144
26558,pure_writer1,3,WRITE,0x30000420000,262144
26960,pure_reader0,0,READ,0x8a000,8192
26987,pure_reader1,1,READ,0x10000070000,16384
27572,pure_writer1,3,WRITE,0x30000460000,262144
27610,pure_writer1,3,WRITE,0x300004a0000,65536
27786,pure_reader0,0,READ,0x8c000,16384
27798,pure_reader1,1,READ,0x10000074000,16384
27907,pure_reader1,1,READ,0x10000078000,4096
28082,pure_writer1,3,WRITE,0x300004b0000,65536
28178,pure_reader1,1,READ,0x10000079000,16384
28181,pure_reader0,0,READ,0x90000,16384
28371,pure_reader1,1,READ,0x1000007d000,16384
28982,pure_reader0,0,READ,0x94000,16384
