timestamp,process_id,user_id,type,address,size
37,all_write,0,WRITE,0x0,4096
37,all_read,1,READ,0x40000000,4096
69,all_read,1,READ,0x40001000,4096
74,all_write,0,WRITE,0x1000,4096
93,all_read,1,READ,0x40002000,4096
106,all_write,0,WRITE,0x2000,4096
121,all_read,1,READ,0x40003000,4096
131,all_write,0,WRITE,0x3000,4096
165,all_read,1,READ,0x40004000,4096
166,all_write,0,WRITE,0x4000,4096
200,all_read,1,READ,0x40005000,4096
209,all_write,0,WRITE,0x5000,4096
231,all_read,1,READ,0x40006000,4096
237,all_write,0,WRITE,0x6000,4096
261,all_write,0,WRITE,0x7000,4096
268,all_read,1,READ,0x40007000,4096
293,all_read,1,READ,0x40008000,4096
300,all_write,0,WRITE,0x8000,4096
336,all_read,1,READ,0x40009000,4096
344,all_write,0,WRITE,0x9000,4096
383,all_read,1,READ,0x4000a000,4096
385,all_write,0,WRITE,0xa000,4096
407,all_read,1,READ,0x4000b000,4096
417,all_write,0,WRITE,0xb000,4096
442,all_write,0,WRITE,0xc000,4096
443,all_read,1,READ,0x4000c000,4096
471,all_read,1,READ,0x4000d000,4096
482,all_write,0,WRITE,0xd000,4096
512,all_read,1,READ,0x4000e000,4096
516,all_write,0,WRITE,0xe000,4096
554,all_read,1,READ,0x4000f000,4096
561,all_write,0,WRITE,0xf000,4096
575,all_read,1,READ,0x40010000,4096
601,all_write,0,WRITE,0x10000,4096
606,all_read,1,READ,0x40011000,4096
644,all_read,1,READ,0x40012000,4096
650,all_write,0,WRITE,0x11000,4096
675,all_write,0,WRITE,0x12000,4096
692,all_read,1,READ,0x40013000,4096
713,all_write,0,WRITE,0x13000,4096
723,all_read,1,READ,0x40014000,4096
761,all_write,0,WRITE,0x14000,4096
767,all_read,1,READ,0x40015000,4096
800,all_read,1,READ,0x40016000,4096
804,all_write,0,WRITE,0x15000,4096
828,all_read,1,READ,0x40017000,4096
845,all_write,0,WRITE,0x16000,4096
852,all_read,1,READ,0x40018000,4096
872,all_write,0,WRITE,0x17000,4096
872,all_read,1,READ,0x40019000,4096
893,all_read,1,READ,0x4001a000,4096
897,all_write,0,WRITE,0x18000,4096
929,all_read,1,READ,0x4001b000,4096
939,all_write,0,WRITE,0x19000,4096
949,all_read,1,READ,0x4001c000,4096
972,all_read,1,READ,0x4001d000,4096
986,all_write,0,WRITE,0x1a000,4096
1016,all_read,1,READ,0x4001e000,4096
1036,all_write,0,WRITE,0x1b000,4096
1049,all_read,1,READ,0x4001f000,4096
1059,all_write,0,WRITE,0x1c000,4096
1085,all_read,1,READ,0x40020000,4096
1093,all_write,0,WRITE,0x1d000,4096
1126,all_read,1,READ,0x40021000,4096
1138,all_write,0,WRITE,0x1e000,4096
