timestamp,process_id,user_id,type,address,size
25,pure_reader,0,READ,0x0,4096
33,pure_reader2,1,READ,0x40000000,4096
44,pure_writer2,3,WRITE,0xc0000000,4096
45,pure_writer,2,WRITE,0x80000000,4096
47,pure_reader,0,READ,0x1000,4096
55,pure_reader2,1,READ,0x40001000,4096
74,pure_writer2,3,WRITE,0xc0001000,4096
78,pure_reader,0,READ,0x2000,4096
85,pure_reader2,1,READ,0x40002000,4096
92,pure_writer,2,WRITE,0x80001000,4096
112,pure_writer,2,WRITE,0x80002000,4096
114,pure_reader,0,READ,0x3000,4096
117,pure_writer2,3,WRITE,0xc0002000,4096
119,pure_reader2,1,READ,0x40003000,4096
140,pure_writer,2,WRITE,0x80003000,4096
145,pure_writer2,3,WRITE,0xc0003000,4096
155,pure_reader2,1,READ,0x40004000,4096
159,pure_reader,0,READ,0x4000,4096
185,pure_writer,2,WRITE,0x80004000,4096
187,pure_writer2,3,WRITE,0xc0004000,4096
196,pure_reader,0,READ,0x5000,4096
203,pure_reader2,1,READ,0x40005000,4096
223,pure_writer,2,WRITE,0x80005000,4096
228,pure_writer2,3,WRITE,0xc0005000,4096
240,pure_reader2,1,READ,0x40006000,4096
243,pure_reader,0,READ,0x6000,4096
257,pure_writer2,3,WRITE,0xc0006000,4096
265,pure_reader2,1,READ,0x40007000,4096
266,pure_writer,2,WRITE,0x80006000,4096
283,pure_reader,0,READ,0x7000,4096
289,pure_reader2,1,READ,0x40008000,4096
298,pure_writer2,3,WRITE,0xc0007000,4096
301,pure_writer,2,WRITE,0x80007000,4096
314,pure_reader,0,READ,0x8000,4096
334,pure_reader,0,READ,0x9000,4096
338,pure_reader2,1,READ,0x40009000,4096
341,pure_writer,2,WRITE,0x80008000,4096
346,pure_writer2,3,WRITE,0xc0008000,4096
356,pure_reader,0,READ,0xa000,4096
384,pure_reader2,1,READ,0x4000a000,4096
385,pure_writer,2,WRITE,0x80009000,4096
390,pure_writer2,3,WRITE,0xc0009000,4096
399,pure_reader,0,READ,0xb000,4096
408,pure_reader2,1,READ,0x4000b000,4096
409,pure_writer,2,WRITE,0x8000a000,4096
413,pure_writer2,3,WRITE,0xc000a000,4096
422,pure_reader,0,READ,0xc000,4096
433,pure_reader2,1,READ,0x4000c000,4096
436,pure_writer,2,WRITE,0x8000b000,4096
463,pure_writer2,3,WRITE,0xc000b000,4096
465,pure_reader,0,READ,0xd000,4096
475,pure_reader2,1,READ,0x4000d000,4096
486,pure_writer,2,WRITE,0x8000c000,4096
489,pure_reader,0,READ,0xe000,4096
502,pure_writer2,3,WRITE,0xc000c000,4096
512,pure_writer,2,WRITE,0x8000d000,4096
525,pure_reader2,1,READ,0x4000e000,4096
526,pure_reader,0,READ,0xf000,4096
542,pure_writer,2,WRITE,0x8000e000,4096
552,pure_writer2,3,WRITE,0xc000d000,4096
566,pure_reader,0,READ,0x10000,4096
573,pure_reader2,1,READ,0x4000f000,4096
575,pure_writer,2,WRITE,0x8000f000,4096
576,pure_writer2,3,WRITE,0xc000e000,4096
595,pure_reader2,1,READ,0x40010000,4096
