timestamp,process_id,user_id,type,address,size
57,balanced_user0,0,WRITE,0x0,4096
64,balanced_user1,1,WRITE,0x40000000,4096
68,balanced_user2,2,WRITE,0x80000000,4096
96,balanced_user3,3,READ,0xc0000000,4096
129,balanced_user0,0,WRITE,0x1000,4096
152,balanced_user1,1,READ,0x40001000,4096
159,balanced_user2,2,WRITE,0x80001000,4096
167,balanced_user3,3,READ,0xc0001000,4096
207,balanced_user0,0,READ,0x2000,4096
217,balanced_user1,1,READ,0x40002000,4096
257,balanced_user0,0,READ,0x3000,4096
257,balanced_user2,2,WRITE,0x80002000,4096
266,balanced_user3,3,READ,0xc0002000,4096
292,balanced_user1,1,WRITE,0x40003000,4096
308,balanced_user0,0,WRITE,0x4000,4096
324,balanced_user2,2,WRITE,0x80003000,4096
327,balanced_user3,3,READ,0xc0003000,4096
382,balanced_user1,1,WRITE,0x40004000,4096
384,balanced_user0,0,READ,0x5000,4096
395,balanced_user3,3,WRITE,0xc0004000,4096
423,balanced_user2,2,READ,0x80004000,4096
453,balanced_user1,1,READ,0x40005000,4096
476,balanced_user0,0,WRITE,0x6000,4096
492,balanced_user2,2,WRITE,0x80005000,4096
495,balanced_user3,3,READ,0xc0005000,4096
528,balanced_user1,1,WRITE,0x40006000,4096
537,balanced_user0,0,READ,0x7000,4096
578,balanced_user3,3,READ,0xc0006000,4096
579,balanced_user2,2,WRITE,0x80006000,4096
592,balanced_user0,0,WRITE,0x8000,4096
600,balanced_user1,1,WRITE,0x40007000,4096
637,balanced_user3,3,WRITE,0xc0007000,4096
647,balanced_user0,0,WRITE,0x9000,4096
650,balanced_user1,1,READ,0x40008000,4096
679,balanced_user2,2,READ,0x80007000,4096
711,balanced_user1,1,READ,0x40009000,4096
712,balanced_user3,3,WRITE,0xc0008000,4096
729,balanced_user0,0,WRITE,0xa000,4096
741,balanced_user2,2,READ,0x80008000,4096
779,balanced_user1,1,WRITE,0x4000a000,4096
789,balanced_user3,3,WRITE,0xc0009000,4096
816,balanced_user0,0,WRITE,0xb000,4096
839,balanced_user2,2,WRITE,0x80009000,4096
857,balanced_user1,1,WRITE,0x4000b000,4096
867,balanced_user3,3,WRITE,0xc000a000,4096
889,balanced_user2,2,WRITE,0x8000a000,4096
904,balanced_user0,0,WRITE,0xc000,4096
931,balanced_user3,3,WRITE,0xc000b000,4096
937,balanced_user1,1,READ,0x4000c000,4096
956,balanced_user2,2,WRITE,0x8000b000,4096
986,balanced_user0,0,READ,0xd000,4096
995,balanced_user1,1,WRITE,0x4000d000,4096
1015,balanced_user3,3,WRITE,0xc000c000,4096
1043,balanced_user2,2,READ,0x8000c000,4096
1069,balanced_user1,1,READ,0x4000e000,4096
1076,balanced_user3,3,WRITE,0xc000d000,4096
1084,balanced_user0,0,WRITE,0xe000,4096
1097,balanced_user2,2,READ,0x8000d000,4096
1130,balanced_user1,1,WRITE,0x4000f000,4096
1150,balanced_user3,3,READ,0xc000e000,4096
1176,balanced_user0,0,WRITE,0xf000,4096
1186,balanced_user1,1,READ,0x40010000,4096
1191,balanced_user2,2,READ,0x8000e000,4096
1208,balanced_user3,3,READ,0xc000f000,4096
1229,balanced_user0,0,READ,0x10000,4096
1261,balanced_user3,3,WRITE,0xc0010000,4096
1268,balanced_user1,1,WRITE,0x40011000,4096
1283,balanced_user2,2,READ,0x8000f000,4096
1301,balanced_user0,0,WRITE,0x11000,4096
1328,balanced_user3,3,READ,0xc0011000,4096
1338,balanced_user2,2,READ,0x80010000,4096
1351,balanced_user1,1,WRITE,0x40012000,4096
1367,balanced_user0,0,WRITE,0x12000,4096
1401,balanced_user1,1,READ,0x40013000,4096
1406,balanced_user3,3,READ,0xc0012000,4096
1429,balanced_user2,2,WRITE,0x80011000,4096
1444,balanced_user0,0,READ,0x13000,4096
1479,balanced_user3,3,READ,0xc0013000,4096
1488,balanced_user1,1,READ,0x40014000,4096
1496,balanced_user0,0,WRITE,0x14000,4096
1498,balanced_user2,2,WRITE,0x80012000,4096
1565,balanced_user3,3,WRITE,0xc0014000,4096
1569,balanced_user1,1,READ,0x40015000,4096
1587,balanced_user0,0,READ,0x15000,4096
1593,balanced_user2,2,WRITE,0x80013000,4096
1615,balanced_user3,3,WRITE,0xc0015000,4096
1624,balanced_user1,1,WRITE,0x40016000,4096
1643,balanced_user2,2,WRITE,0x80014000,4096
1655,balanced_user0,0,READ,0x16000,4096
1686,balanced_user3,3,READ,0xc0016000,4096
1696,balanced_user1,1,WRITE,0x40017000,4096
1699,balanced_user2,2,WRITE,0x80015000,4096
1729,balanced_user0,0,READ,0x17000,4096
1746,balanced_user1,1,READ,0x40018000,4096
1767,balanced_user3,3,WRITE,0xc0017000,4096
1786,balanced_user2,2,WRITE,0x80016000,4096
1808,balanced_user0,0,READ,0x18000,4096
1841,balanced_user1,1,WRITE,0x40019000,4096
1859,balanced_user3,3,WRITE,0xc0018000,4096
1866,balanced_user2,2,WRITE,0x80017000,4096
1898,balanced_user0,0,WRITE,0x19000,4096
1901,balanced_user1,1,READ,0x4001a000,4096
1915,balanced_user3,3,WRITE,0xc0019000,4096
1916,balanced_user2,2,WRITE,0x80018000,4096
1974,balanced_user0,0,WRITE,0x1a000,4096
1994,balanced_user3,3,READ,0xc001a000,4096
1997,balanced_user1,1,WRITE,0x4001b000,4096
2014,balanced_user2,2,READ,0x80019000,4096
2048,balanced_user0,0,WRITE,0x1b000,4096
2050,balanced_user1,1,WRITE,0x4001c000,4096
2087,balanced_user3,3,READ,0xc001b000,4096
2099,balanced_user2,2,READ,0x8001a000,4096
2114,balanced_user1,1,READ,0x4001d000,4096
2144,balanced_user0,0,WRITE,0x1c000,4096
2155,balanced_user3,3,WRITE,0xc001c000,4096
2158,balanced_user2,2,WRITE,0x8001b000,4096
2191,balanced_user1,1,WRITE,0x4001e000,4096
2208,balanced_user3,3,READ,0xc001d000,4096
2221,balanced_user0,0,READ,0x1d000,4096
2244,balanced_user2,2,READ,0x8001c000,4096
2259,balanced_user3,3,WRITE,0xc001e000,4096
2287,balanced_user1,1,WRITE,0x4001f000,4096
2303,balanced_user0,0,READ,0x1e000,4096
2332,balanced_user2,2,WRITE,0x8001d000,4096
2332,balanced_user3,3,READ,0xc001f000,4096
2371,balanced_user1,1,READ,0x40020000,4096
2381,balanced_user0,0,READ,0x1f000,4096
2399,balanced_user3,3,WRITE,0xc0020000,4096
2415,balanced_user2,2,WRITE,0x8001e000,4096
2443,balanced_user1,1,READ,0x40021000,4096
