timestamp,process_id,user_id,type,address,size
14,oltp_user,0,READ,0x0,4096
37,logging_user,2,WRITE,0x80000000,16384
38,oltp_user,0,READ,0x1000,4096
62,oltp_user,0,READ,0x2000,4096
62,logging_user,2,WRITE,0x80004000,16384
70,analytics_user,1,READ,0x40000000,131072
89,oltp_user,0,READ,0x3000,4096
97,logging_user,2,WRITE,0x80008000,32768
105,backup_user,3,WRITE,0xc0000000,131072
108,oltp_user,0,READ,0x4000,4096
123,oltp_user,0,WRITE,0x5000,4096
128,logging_user,2,WRITE,0x80010000,32768
148,oltp_user,0,READ,0x6000,4096
151,logging_user,2,WRITE,0x80018000,32768
165,analytics_user,1,READ,0x40020000,65536
177,oltp_user,0,WRITE,0x7000,4096
182,logging_user,2,WRITE,0x80020000,16384
204,oltp_user,0,READ,0x8000,4096
217,oltp_user,0,READ,0x9000,4096
218,logging_user,2,WRITE,0x80024000,32768
221,analytics_user,1,WRITE,0x40030000,65536
224,backup_user,3,WRITE,0xc0020000,131072
238,oltp_user,0,READ,0xa000,4096
238,logging_user,2,WRITE,0x8002c000,16384
263,oltp_user,0,READ,0xb000,4096
268,logging_user,2,WRITE,0x80030000,32768
274,oltp_user,0,READ,0xc000,4096
280,analytics_user,1,READ,0x40040000,65536
284,logging_user,2,WRITE,0x80038000,32768
299,oltp_user,0,READ,0xd000,4096
311,oltp_user,0,WRITE,0xe000,4096
323,logging_user,2,READ,0x80040000,32768
339,oltp_user,0,READ,0xf000,4096
361,logging_user,2,WRITE,0x80048000,16384
364,analytics_user,1,READ,0x40050000,131072
365,backup_user,3,WRITE,0xc0040000,131072
369,oltp_user,0,READ,0x10000,4096
383,oltp_user,0,READ,0x11000,4096
400,logging_user,2,WRITE,0x8004c000,32768
402,oltp_user,0,READ,0x12000,4096
424,oltp_user,0,READ,0x13000,4096
434,logging_user,2,WRITE,0x80054000,16384
449,oltp_user,0,READ,0x14000,4096
449,analytics_user,1,READ,0x40070000,131072
472,logging_user,2,WRITE,0x80058000,32768
474,oltp_user,0,READ,0x15000,4096
493,oltp_user,0,READ,0x16000,4096
504,oltp_user,0,WRITE,0x17000,4096
510,logging_user,2,WRITE,0x80060000,32768
516,analytics_user,1,WRITE,0x40090000,65536
523,oltp_user,0,READ,0x18000,4096
534,oltp_user,0,READ,0x19000,4096
534,logging_user,2,WRITE,0x80068000,32768
550,backup_user,3,WRITE,0xc0060000,131072
553,oltp_user,0,READ,0x1a000,4096
572,logging_user,2,WRITE,0x80070000,16384
580,oltp_user,0,READ,0x1b000,4096
592,logging_user,2,WRITE,0x80074000,16384
603,oltp_user,0,READ,0x1c000,4096
608,analytics_user,1,WRITE,0x400a0000,65536
614,oltp_user,0,READ,0x1d000,4096
620,logging_user,2,WRITE,0x80078000,32768
629,oltp_user,0,READ,0x1e000,4096
641,oltp_user,0,READ,0x1f000,4096
645,logging_user,2,WRITE,0x80080000,32768
664,analytics_user,1,READ,0x400b0000,65536
669,oltp_user,0,READ,0x20000,4096
674,logging_user,2,WRITE,0x80088000,32768
691,oltp_user,0,WRITE,0x21000,4096
704,oltp_user,0,READ,0x22000,4096
712,logging_user,2,WRITE,0x80090000,32768
721,oltp_user,0,WRITE,0x23000,4096
727,logging_user,2,WRITE,0x80098000,16384
738,analytics_user,1,READ,0x400c0000,131072
743,oltp_user,0,READ,0x24000,4096
747,backup_user,3,WRITE,0xc0080000,131072
754,logging_user,2,WRITE,0x8009c000,16384
765,oltp_user,0,READ,0x25000,4096
769,logging_user,2,WRITE,0x800a0000,32768
794,oltp_user,0,READ,0x26000,4096
798,analytics_user,1,READ,0x400e0000,65536
805,logging_user,2,WRITE,0x800a8000,16384
812,oltp_user,0,READ,0x27000,4096
825,logging_user,2,WRITE,0x800ac000,16384
842,oltp_user,0,READ,0x28000,4096
852,logging_user,2,WRITE,0x800b0000,32768
871,analytics_user,1,READ,0x400f0000,131072
872,oltp_user,0,READ,0x29000,4096
877,logging_user,2,READ,0x800b8000,16384
882,oltp_user,0,READ,0x2a000,4096
904,oltp_user,0,READ,0x2b000,4096
904,logging_user,2,WRITE,0x800bc000,16384
