timestamp,process_id,user_id,type,address,size
8,bandwidth_hog,0,READ,0x0,65536
16,bandwidth_hog,0,WRITE,0x10000,65536
22,bandwidth_hog,0,WRITE,0x20000,65536
27,bandwidth_hog,0,WRITE,0x30000,65536
38,bandwidth_hog,0,WRITE,0x40000,65536
43,bandwidth_hog,0,WRITE,0x50000,65536
49,bandwidth_hog,0,READ,0x60000,65536
57,bandwidth_hog,0,READ,0x70000,65536
65,bandwidth_hog,0,READ,0x80000,65536
78,bandwidth_hog,0,WRITE,0x90000,65536
85,bandwidth_hog,0,WRITE,0xa0000,65536
100,bandwidth_hog,0,WRITE,0xb0000,65536
115,bandwidth_hog,0,WRITE,0xc0000,65536
122,bandwidth_hog,0,WRITE,0xd0000,65536
135,bandwidth_hog,0,WRITE,0xe0000,65536
147,light_user3,3,WRITE,0xc0000000,4096
148,bandwidth_hog,0,WRITE,0xf0000,65536
158,bandwidth_hog,0,WRITE,0x100000,65536
169,bandwidth_hog,0,WRITE,0x110000,65536
171,light_user1,1,READ,0x40000000,4096
179,bandwidth_hog,0,WRITE,0x120000,65536
184,light_user2,2,READ,0x80000000,4096
187,bandwidth_hog,0,WRITE,0x130000,65536
196,bandwidth_hog,0,WRITE,0x140000,65536
208,bandwidth_hog,0,READ,0x150000,65536
213,bandwidth_hog,0,WRITE,0x160000,65536
226,bandwidth_hog,0,WRITE,0x170000,65536
235,bandwidth_hog,0,READ,0x180000,65536
243,bandwidth_hog,0,WRITE,0x190000,65536
248,bandwidth_hog,0,WRITE,0x1a0000,65536
261,bandwidth_hog,0,READ,0x1b0000,65536
273,bandwidth_hog,0,READ,0x1c0000,65536
282,bandwidth_hog,0,WRITE,0x1d0000,65536
285,light_user3,3,READ,0xc0001000,4096
289,light_user1,1,READ,0x40001000,4096
290,bandwidth_hog,0,READ,0x1e0000,65536
299,bandwidth_hog,0,WRITE,0x1f0000,65536
313,bandwidth_hog,0,WRITE,0x200000,65536
323,bandwidth_hog,0,READ,0x210000,65536
337,bandwidth_hog,0,WRITE,0x220000,65536
340,light_user2,2,READ,0x80001000,4096
346,bandwidth_hog,0,WRITE,0x230000,65536
360,bandwidth_hog,0,READ,0x240000,65536
365,bandwidth_hog,0,READ,0x250000,65536
376,bandwidth_hog,0,WRITE,0x260000,65536
382,bandwidth_hog,0,WRITE,0x270000,65536
396,bandwidth_hog,0,WRITE,0x280000,65536
407,light_user3,3,READ,0xc0002000,4096
411,bandwidth_hog,0,READ,0x290000,65536
424,bandwidth_hog,0,READ,0x2a0000,65536
438,bandwidth_hog,0,READ,0x2b0000,65536
440,light_user2,2,WRITE,0x80002000,4096
441,light_user1,1,READ,0x40002000,4096
446,bandwidth_hog,0,READ,0x2c0000,65536
457,bandwidth_hog,0,WRITE,0x2d0000,65536
471,bandwidth_hog,0,READ,0x2e0000,65536
480,bandwidth_hog,0,READ,0x2f0000,65536
490,bandwidth_hog,0,READ,0x300000,65536
495,bandwidth_hog,0,READ,0x310000,65536
506,bandwidth_hog,0,WRITE,0x320000,65536
511,light_user3,3,WRITE,0xc0003000,4096
513,bandwidth_hog,0,READ,0x330000,65536
