timestamp,process_id,user_id,type,address,size
20,mixed_user0,0,WRITE,0x0,4096
34,mixed_user3,3,READ,0xc0000000,65536
54,mixed_user2,2,READ,0x80000000,131072
72,mixed_user3,3,WRITE,0xc0010000,65536
79,mixed_user0,0,WRITE,0x1000,4096
79,mixed_user1,1,READ,0x40000000,4096
113,mixed_user2,2,WRITE,0x80020000,65536
117,mixed_user3,3,WRITE,0xc0020000,65536
134,mixed_user0,0,WRITE,0x2000,4096
151,mixed_user1,1,READ,0x40001000,4096
158,mixed_user2,2,READ,0x80030000,16384
183,mixed_user0,0,READ,0x3000,4096
186,mixed_user3,3,WRITE,0xc0030000,65536
205,mixed_user1,1,READ,0x40002000,4096
206,mixed_user0,0,WRITE,0x4000,4096
228,mixed_user2,2,READ,0x80034000,131072
239,mixed_user3,3,READ,0xc0040000,131072
247,mixed_user0,0,WRITE,0x5000,4096
250,mixed_user1,1,WRITE,0x40003000,4096
270,mixed_user3,3,READ,0xc0060000,4096
279,mixed_user1,1,WRITE,0x40004000,4096
283,mixed_user2,2,READ,0x80054000,131072
290,mixed_user0,0,READ,0x6000,4096
305,mixed_user3,3,WRITE,0xc0061000,65536
322,mixed_user2,2,WRITE,0x80074000,65536
357,mixed_user1,1,WRITE,0x40005000,4096
358,mixed_user0,0,READ,0x7000,4096
367,mixed_user2,2,WRITE,0x80084000,16384
369,mixed_user3,3,READ,0xc0071000,4096
377,mixed_user1,1,READ,0x40006000,4096
397,mixed_user1,1,READ,0x40007000,4096
400,mixed_user0,0,READ,0x8000,4096
414,mixed_user3,3,READ,0xc0072000,4096
429,mixed_user2,2,WRITE,0x80088000,4096
443,mixed_user0,0,READ,0x9000,4096
473,mixed_user0,0,READ,0xa000,4096
477,mixed_user1,1,READ,0x40008000,4096
477,mixed_user2,2,READ,0x80089000,16384
493,mixed_user3,3,READ,0xc0073000,131072
514,mixed_user3,3,READ,0xc0093000,131072
529,mixed_user2,2,WRITE,0x8008d000,131072
538,mixed_user0,0,READ,0xb000,4096
539,mixed_user3,3,READ,0xc00b3000,4096
